observation_date,DEXNOUS
2018-07-25,8.1680
2018-07-26,8.1693
2018-07-27,8.1807
2018-07-30,8.1337
2018-07-31,8.1466
2018-08-01,8.1740
2018-08-02,8.2235
2018-08-03,8.2361
2018-08-06,8.2360
2018-08-07,8.1943
2018-08-08,8.2315
2018-08-09,8.2848
2018-08-10,8.3682
2018-08-13,8.3835
2018-08-14,8.3991
2018-08-15,8.4749
2018-08-16,8.4592
2018-08-17,8.4691
2018-08-20,8.4706
2018-08-21,8.4242
2018-08-22,8.3493
2018-08-23,8.3690
2018-08-24,8.3299
2018-08-27,8.3195
2018-08-28,8.3326
2018-08-29,8.3436
2018-08-30,8.3546
2018-08-31,8.3872
2018-09-03,
2018-09-04,8.4102
2018-09-05,8.4096
2018-09-06,8.4094
2018-09-07,8.4381
2018-09-10,8.3770
2018-09-11,8.3778
2018-09-12,8.3454
2018-09-13,8.2557
2018-09-14,8.2350
2018-09-17,8.1730
2018-09-18,8.1463
2018-09-19,8.1503
2018-09-20,8.1666
2018-09-21,8.1560
2018-09-24,8.1304
2018-09-25,8.1263
2018-09-26,8.1049
2018-09-27,8.1370
2018-09-28,8.1327
2018-10-01,8.1595
2018-10-02,8.1637
2018-10-03,8.2007
2018-10-04,8.2436
2018-10-05,8.2755
2018-10-08,
2018-10-09,8.2795
2018-10-10,8.2035
2018-10-11,8.2262
2018-10-12,8.1769
2018-10-15,8.1481
2018-10-16,8.1288
2018-10-17,8.1903
2018-10-18,8.2469
2018-10-19,8.2169
2018-10-22,8.2558
2018-10-23,8.2978
2018-10-24,8.3312
2018-10-25,8.3336
2018-10-26,8.3423
2018-10-29,8.3711
2018-10-30,8.3962
2018-10-31,8.4100
2018-11-01,8.4100
2018-11-02,8.3721
2018-11-05,8.3566
2018-11-06,8.3781
2018-11-07,8.3273
2018-11-08,8.3432
2018-11-09,8.4385
2018-11-12,
2018-11-13,8.4736
2018-11-14,8.5000
2018-11-15,8.4767
2018-11-16,8.4435
2018-11-19,8.4767
2018-11-20,8.5529
2018-11-21,8.5197
2018-11-22,
2018-11-23,8.5994
2018-11-26,8.5864
2018-11-27,8.6199
2018-11-28,8.5994
2018-11-29,8.5325
2018-11-30,8.5872
2018-12-03,8.5345
2018-12-04,8.4941
2018-12-05,
2018-12-06,8.5323
2018-12-07,8.4844
2018-12-10,8.5442
2018-12-11,8.5471
2018-12-12,8.5649
2018-12-13,8.5648
2018-12-14,8.6256
2018-12-17,8.6279
2018-12-18,8.7208
2018-12-19,8.6639
2018-12-20,8.6961
2018-12-21,8.7407
2018-12-24,
2018-12-25,
2018-12-26,8.7725
2018-12-27,8.7884
2018-12-28,8.7191
2018-12-31,8.6519
2019-01-01,
2019-01-02,8.6976
2019-01-03,8.6940
2019-01-04,8.6109
2019-01-07,8.5387
2019-01-08,8.5505
2019-01-09,8.4745
2019-01-10,8.4702
2019-01-11,8.5245
2019-01-14,
2019-01-15,8.5545
2019-01-16,8.5305
2019-01-17,8.5554
2019-01-18,8.5509
2019-01-21,
2019-01-22,8.5961
2019-01-23,8.5848
2019-01-24,8.5756
2019-01-25,8.5193
2019-01-28,8.5147
2019-01-29,8.5008
2019-01-30,8.4725
2019-01-31,8.4359
2019-02-01,8.4316
2019-02-04,8.4700
2019-02-05,8.4813
2019-02-06,8.5235
2019-02-07,8.5805
2019-02-08,8.6335
2019-02-11,8.7232
2019-02-12,8.6525
2019-02-13,8.6426
2019-02-14,8.6572
2019-02-15,8.6473
2019-02-18,
2019-02-19,8.5829
2019-02-20,
2019-02-21,8.6254
2019-02-22,8.6022
2019-02-25,8.6093
2019-02-26,8.5781
2019-02-27,8.5433
2019-02-28,8.5538
2019-03-01,8.5778
2019-03-04,8.6555
2019-03-05,8.6739
2019-03-06,8.6640
2019-03-07,8.7499
2019-03-08,8.7639
2019-03-11,8.6885
2019-03-12,8.6340
2019-03-13,8.5768
2019-03-14,8.5812
2019-03-15,8.5377
2019-03-18,8.5571
2019-03-19,8.5210
2019-03-20,8.5405
2019-03-21,8.4699
2019-03-22,8.5816
2019-03-25,8.5239
2019-03-26,8.5356
2019-03-27,8.6349
2019-03-28,8.6408
2019-03-29,8.6420
2019-04-01,8.5900
2019-04-02,8.6205
2019-04-03,8.5516
2019-04-04,8.5898
2019-04-05,8.6155
2019-04-08,8.5469
2019-04-09,8.5392
2019-04-10,8.4993
2019-04-11,8.5353
2019-04-12,8.4956
2019-04-15,8.4957
2019-04-16,8.4791
2019-04-17,8.4793
2019-04-18,8.5130
2019-04-19,8.5155
2019-04-22,8.4950
2019-04-23,8.5507
2019-04-24,8.6015
2019-04-25,8.6631
2019-04-26,8.6739
2019-04-29,8.6766
2019-04-30,8.6434
2019-05-01,8.6371
2019-05-02,8.7627
2019-05-03,8.7056
2019-05-06,8.7287
2019-05-07,8.7509
2019-05-08,8.7591
2019-05-09,8.7785
2019-05-10,8.7273
2019-05-13,8.7556
2019-05-14,8.7580
2019-05-15,8.7169
2019-05-16,8.7184
2019-05-17,8.7836
2019-05-20,8.7791
2019-05-21,8.7718
2019-05-22,8.7495
2019-05-23,8.7499
2019-05-24,8.7079
2019-05-27,
2019-05-28,8.6962
2019-05-29,8.6982
2019-05-30,8.7602
2019-05-31,8.7559
2019-06-03,8.7213
2019-06-04,8.7109
2019-06-05,8.7271
2019-06-06,8.7291
2019-06-07,8.6273
2019-06-10,8.6481
2019-06-11,8.6327
2019-06-12,8.6421
2019-06-13,8.6785
2019-06-14,8.7165
2019-06-17,8.7135
2019-06-18,8.7411
2019-06-19,8.7303
2019-06-20,8.5728
2019-06-21,8.5434
2019-06-24,8.4882
2019-06-25,8.5088
2019-06-26,8.4798
2019-06-27,8.5184
2019-06-28,8.5286
2019-07-01,8.5733
2019-07-02,8.5623
2019-07-03,8.5390
2019-07-04,
2019-07-05,8.6226
2019-07-08,8.6415
2019-07-09,8.6416
2019-07-10,8.5814
2019-07-11,8.5430
2019-07-12,8.5472
2019-07-15,8.5420
2019-07-16,8.5583
2019-07-17,8.5659
2019-07-18,8.5888
2019-07-19,8.5696
2019-07-22,8.6028
2019-07-23,8.6840
2019-07-24,8.6413
2019-07-25,8.6676
2019-07-26,8.7195
2019-07-29,8.7007
2019-07-30,8.7571
2019-07-31,8.7808
2019-08-01,8.8706
2019-08-02,8.9135
2019-08-05,8.9183
2019-08-06,8.9087
2019-08-07,8.9650
2019-08-08,8.9215
2019-08-09,8.8778
2019-08-12,8.9123
2019-08-13,8.8756
2019-08-14,8.9735
2019-08-15,9.0116
2019-08-16,8.9899
2019-08-19,8.9716
2019-08-20,9.0008
2019-08-21,8.9474
2019-08-22,8.9715
2019-08-23,8.9644
2019-08-26,8.9888
2019-08-27,9.0225
2019-08-28,9.0337
2019-08-29,9.0910
2019-08-30,9.1192
2019-09-02,
2019-09-03,9.1034
2019-09-04,9.0368
2019-09-05,8.9955
2019-09-06,8.9668
2019-09-09,8.9255
2019-09-10,8.9510
2019-09-11,8.9762
2019-09-12,8.9668
2019-09-13,8.9765
2019-09-16,8.9607
2019-09-17,8.9357
2019-09-18,8.9331
2019-09-19,8.9781
2019-09-20,9.0461
2019-09-23,9.0552
2019-09-24,9.0005
2019-09-25,9.0513
2019-09-26,9.0813
2019-09-27,9.0822
2019-09-30,9.0834
2019-10-01,9.1192
2019-10-02,9.1412
2019-10-03,9.1065
2019-10-04,9.1025
2019-10-07,9.1290
2019-10-08,9.1735
2019-10-09,9.1649
2019-10-10,9.1184
2019-10-11,9.0664
2019-10-14,
2019-10-15,9.1194
2019-10-16,9.1701
2019-10-17,9.1820
2019-10-18,9.1756
2019-10-21,9.1375
2019-10-22,9.1407
2019-10-23,9.1512
2019-10-24,9.1372
2019-10-25,9.1942
2019-10-28,9.2076
2019-10-29,9.2304
2019-10-30,9.2122
2019-10-31,9.1818
2019-11-01,9.0900
2019-11-04,9.1226
2019-11-05,9.1922
2019-11-06,9.1664
2019-11-07,9.1255
2019-11-08,9.1476
2019-11-11,
2019-11-12,9.1438
2019-11-13,9.1890
2019-11-14,9.1751
2019-11-15,9.0857
2019-11-18,9.1032
2019-11-19,9.1262
2019-11-20,9.1425
2019-11-21,9.1348
2019-11-22,9.1585
2019-11-25,9.1934
2019-11-26,9.1725
2019-11-27,9.1659
2019-11-28,
2019-11-29,9.2156
2019-12-02,9.1554
2019-12-03,9.1772
2019-12-04,9.1729
2019-12-05,9.1317
2019-12-06,9.1347
2019-12-09,9.1445
2019-12-10,9.1720
2019-12-11,9.1524
2019-12-12,9.1001
2019-12-13,9.0480
2019-12-16,9.0134
2019-12-17,9.0159
2019-12-18,9.0203
2019-12-19,8.9619
2019-12-20,8.9673
2019-12-23,8.9470
2019-12-24,8.9142
2019-12-25,
2019-12-26,8.8799
2019-12-27,8.8291
2019-12-30,8.7839
2019-12-31,8.7823
2020-01-01,
2020-01-02,8.8074
2020-01-03,8.8181
2020-01-06,8.8034
2020-01-07,8.8588
2020-01-08,8.8695
2020-01-09,8.8769
2020-01-10,8.8857
2020-01-13,8.8912
2020-01-14,8.8710
2020-01-15,8.8575
2020-01-16,8.8821
2020-01-17,8.9133
2020-01-20,
2020-01-21,8.9698
2020-01-22,8.9846
2020-01-23,9.0158
2020-01-24,9.0393
2020-01-27,9.1438
2020-01-28,9.1325
2020-01-29,9.1646
2020-01-30,9.2067
2020-01-31,9.1985
2020-02-03,9.2815
2020-02-04,9.2123
2020-02-05,9.2125
2020-02-06,9.2342
2020-02-07,9.2888
2020-02-10,9.2961
2020-02-11,9.2546
2020-02-12,9.2148
2020-02-13,9.2602
2020-02-14,9.2479
2020-02-17,
2020-02-18,9.3092
2020-02-19,9.2762
2020-02-20,9.3194
2020-02-21,9.2782
2020-02-24,9.3300
2020-02-25,9.3743
2020-02-26,9.3868
2020-02-27,9.3926
2020-02-28,9.4491
2020-03-02,9.3057
2020-03-03,9.2372
2020-03-04,9.2850
2020-03-05,9.2792
2020-03-06,9.2473
2020-03-09,9.4723
2020-03-10,9.6008
2020-03-11,9.6262
2020-03-12,10.1959
2020-03-13,10.0904
2020-03-16,10.2664
2020-03-17,10.4332
2020-03-18,11.0912
2020-03-19,11.2584
2020-03-20,11.6842
2020-03-23,11.2963
2020-03-24,11.0926
2020-03-25,10.9069
2020-03-26,10.4010
2020-03-27,10.5017
2020-03-30,10.6095
2020-03-31,10.4059
2020-04-01,10.4593
2020-04-02,10.3592
2020-04-03,10.5712
2020-04-06,10.4341
2020-04-07,10.2449
2020-04-08,10.2676
2020-04-09,10.1992
2020-04-10,10.1750
2020-04-13,10.3121
2020-04-14,10.3037
2020-04-15,10.5356
2020-04-16,10.4691
2020-04-17,10.3099
2020-04-20,10.3634
2020-04-21,10.5984
2020-04-22,10.7640
2020-04-23,10.5957
2020-04-24,10.6800
2020-04-27,10.5772
2020-04-28,10.4079
2020-04-29,10.3548
2020-04-30,10.2553
2020-05-01,10.3348
2020-05-04,10.3445
2020-05-05,10.2603
2020-05-06,10.2799
2020-05-07,10.2274
2020-05-08,10.1864
2020-05-11,10.2850
2020-05-12,10.1585
2020-05-13,10.1418
2020-05-14,10.2232
2020-05-15,10.2422
2020-05-18,10.0317
2020-05-19,9.9461
2020-05-20,9.9089
2020-05-21,9.9510
2020-05-22,10.0159
2020-05-25,
2020-05-26,9.9070
2020-05-27,9.9041
2020-05-28,9.7729
2020-05-29,9.7306
2020-06-01,9.6403
2020-06-02,9.5632
2020-06-03,9.4544
2020-06-04,9.3616
2020-06-05,9.2955
2020-06-08,9.2754
2020-06-09,9.2866
2020-06-10,9.3445
2020-06-11,9.5249
2020-06-12,9.6331
2020-06-15,9.6138
2020-06-16,9.5735
2020-06-17,9.5397
2020-06-18,9.5402
2020-06-19,9.6154
2020-06-22,9.5965
2020-06-23,9.4813
2020-06-24,9.6145
2020-06-25,9.6892
2020-06-26,9.7166
2020-06-29,9.7074
2020-06-30,9.6577
2020-07-01,9.5139
2020-07-02,9.5357
2020-07-03,
2020-07-06,9.4070
2020-07-07,9.4318
2020-07-08,9.4160
2020-07-09,9.4554
2020-07-10,9.4213
2020-07-13,9.3667
2020-07-14,9.3875
2020-07-15,9.3149
2020-07-16,9.2516
2020-07-17,9.2712
2020-07-20,9.2486
2020-07-21,9.1262
2020-07-22,9.1262
2020-07-23,9.1544
2020-07-24,9.1907
2020-07-27,9.1115
2020-07-28,9.0953
2020-07-29,9.0647
2020-07-30,9.1302
2020-07-31,9.0889
2020-08-03,9.1382
2020-08-04,9.1165
2020-08-05,8.9435
2020-08-06,8.9802
2020-08-07,9.0623
2020-08-10,9.0288
2020-08-11,8.9875
2020-08-12,8.9387
2020-08-13,8.8831
2020-08-14,8.8945
2020-08-17,8.8633
2020-08-18,8.8387
2020-08-19,8.8504
2020-08-20,8.9437
2020-08-21,9.0457
2020-08-24,8.9953
2020-08-25,8.9755
2020-08-26,8.9201
2020-08-27,8.8878
2020-08-28,8.7880
2020-08-31,8.7043
2020-09-01,8.7480
2020-09-02,8.8481
2020-09-03,8.9253
2020-09-04,8.9500
2020-09-07,
2020-09-08,9.0929
2020-09-09,9.0271
2020-09-10,8.9975
2020-09-11,9.0548
2020-09-14,9.0191
2020-09-15,9.0400
2020-09-16,9.0109
2020-09-17,9.0901
2020-09-18,9.0620
2020-09-21,9.2999
2020-09-22,9.3559
2020-09-23,9.4414
2020-09-24,9.5340
2020-09-25,9.5938
2020-09-28,9.4839
2020-09-29,9.4636
2020-09-30,9.3666
2020-10-01,9.3095
2020-10-02,9.3346
2020-10-05,9.2312
2020-10-06,9.2845
2020-10-07,9.3064
2020-10-08,9.2768
2020-10-09,9.1531
2020-10-12,
2020-10-13,9.2129
2020-10-14,9.2179
2020-10-15,9.3691
2020-10-16,9.3580
2020-10-19,9.3002
2020-10-20,9.2666
2020-10-21,9.2033
2020-10-22,9.2425
2020-10-23,9.2637
2020-10-26,9.2479
2020-10-27,9.1346
2020-10-28,9.3456
2020-10-29,9.5865
2020-10-30,9.5617
2020-11-02,9.5665
2020-11-03,9.3807
2020-11-04,9.2933
2020-11-05,9.1882
2020-11-06,9.1552
2020-11-09,9.0415
2020-11-10,9.0318
2020-11-11,
2020-11-12,9.1156
2020-11-13,9.1685
2020-11-16,9.0702
2020-11-17,9.0661
2020-11-18,8.9914
2020-11-19,9.0294
2020-11-20,9.0056
2020-11-23,9.0577
2020-11-24,8.9184
2020-11-25,8.8408
2020-11-26,
2020-11-27,
2020-11-30,8.8781
2020-12-01,8.8296
2020-12-02,8.8197
2020-12-03,8.7585
2020-12-04,8.7883
2020-12-07,8.7330
2020-12-08,8.7644
2020-12-09,8.8281
2020-12-10,8.7745
2020-12-11,8.8235
2020-12-14,8.7463
2020-12-15,8.7221
2020-12-16,8.6896
2020-12-17,8.5731
2020-12-18,8.5959
2020-12-21,8.6530
2020-12-22,8.7197
2020-12-23,8.6307
2020-12-24,
2020-12-25,
2020-12-28,8.6671
2020-12-29,8.6017
2020-12-30,8.5536
2020-12-31,8.5757
2021-01-01,
2021-01-04,8.5660
2021-01-05,8.4901
2021-01-06,8.4206
2021-01-07,8.4384
2021-01-08,8.4074
2021-01-11,8.5192
2021-01-12,8.5085
2021-01-13,8.4851
2021-01-14,8.4594
2021-01-15,8.5370
2021-01-18,
2021-01-19,8.5326
2021-01-20,
2021-01-21,8.4321
2021-01-22,8.4820
2021-01-25,8.5568
2021-01-26,8.5518
2021-01-27,8.6341
2021-01-28,8.6060
2021-01-29,8.5454
2021-02-01,8.5903
2021-02-02,8.6230
2021-02-03,8.5885
2021-02-04,8.6384
2021-02-05,8.5428
2021-02-08,8.5119
2021-02-09,8.4687
2021-02-10,8.4441
2021-02-11,8.4618
2021-02-12,8.4558
2021-02-15,
2021-02-16,8.4428
2021-02-17,8.5166
2021-02-18,8.4842
2021-02-19,8.4467
2021-02-22,8.4775
2021-02-23,8.4901
2021-02-24,8.4172
2021-02-25,8.4064
2021-02-26,8.6514
2021-03-01,8.5527
2021-03-02,8.4855
2021-03-03,8.4724
2021-03-04,8.4659
2021-03-05,8.5634
2021-03-08,8.5333
2021-03-09,8.4860
2021-03-10,8.4540
2021-03-11,8.4236
2021-03-12,8.4208
2021-03-15,8.4907
2021-03-16,8.4808
2021-03-17,8.5089
2021-03-18,8.4572
2021-03-19,8.5451
2021-03-22,8.4862
2021-03-23,8.5529
2021-03-24,8.5632
2021-03-25,8.6621
2021-03-26,8.5802
2021-03-29,8.5280
2021-03-30,8.5476
2021-03-31,8.5326
2021-04-01,8.5324
2021-04-02,8.5309
2021-04-05,8.5023
2021-04-06,8.4941
2021-04-07,8.4534
2021-04-08,8.4874
2021-04-09,8.5062
2021-04-12,8.4923
2021-04-13,8.4950
2021-04-14,8.3911
2021-04-15,8.3875
2021-04-16,8.3650
2021-04-19,8.3105
2021-04-20,8.3365
2021-04-21,8.3380
2021-04-22,8.3538
2021-04-23,8.3125
2021-04-26,8.2830
2021-04-27,8.2791
2021-04-28,8.2252
2021-04-29,8.2149
2021-04-30,8.3031
2021-05-03,8.2867
2021-05-04,8.3577
2021-05-05,8.3519
2021-05-06,8.3175
2021-05-07,8.2085
2021-05-10,8.2294
2021-05-11,8.2523
2021-05-12,8.3276
2021-05-13,8.3788
2021-05-14,8.2371
2021-05-17,8.2655
2021-05-18,8.2179
2021-05-19,8.2839
2021-05-20,8.2933
2021-05-21,8.3992
2021-05-24,8.3577
2021-05-25,8.3231
2021-05-26,8.3490
2021-05-27,8.3615
2021-05-28,8.3470
2021-05-31,
2021-06-01,8.3051
2021-06-02,8.2982
2021-06-03,8.3899
2021-06-04,8.3063
2021-06-07,8.2609
2021-06-08,8.2596
2021-06-09,8.2733
2021-06-10,8.2732
2021-06-11,8.3486
2021-06-14,8.3096
2021-06-15,8.3454
2021-06-16,8.3698
2021-06-17,8.5428
2021-06-18,8.6769
2021-06-21,8.5804
2021-06-22,8.5729
2021-06-23,8.5058
2021-06-24,8.5145
2021-06-25,8.4935
2021-06-28,8.5185
2021-06-29,8.5477
2021-06-30,8.6154
2021-07-01,8.6172
2021-07-02,8.6123
2021-07-05,
2021-07-06,8.7028
2021-07-07,8.7354
2021-07-08,8.7770
2021-07-09,8.6986
2021-07-12,8.6939
2021-07-13,8.7392
2021-07-14,8.7479
2021-07-15,8.8145
2021-07-16,8.8346
2021-07-19,8.9323
2021-07-20,9.0168
2021-07-21,8.8880
2021-07-22,8.8691
2021-07-23,8.8788
2021-07-26,8.8293
2021-07-27,8.8676
2021-07-28,8.8399
2021-07-29,8.7401
2021-07-30,8.8254
2021-08-02,8.8135
2021-08-03,8.8128
2021-08-04,8.8353
2021-08-05,8.8112
2021-08-06,8.8801
2021-08-09,8.9366
2021-08-10,8.9243
2021-08-11,8.8710
2021-08-12,8.8433
2021-08-13,8.7870
2021-08-16,8.8284
2021-08-17,8.9031
2021-08-18,8.9033
2021-08-19,9.0039
2021-08-20,9.0386
2021-08-23,8.9102
2021-08-24,8.8419
2021-08-25,8.8219
2021-08-26,8.8202
2021-08-27,8.7210
2021-08-30,8.6580
2021-08-31,8.6953
2021-09-01,8.6828
2021-09-02,8.6480
2021-09-03,8.6629
2021-09-06,
2021-09-07,8.6757
2021-09-08,8.7172
2021-09-09,8.6583
2021-09-10,8.6511
2021-09-13,8.6416
2021-09-14,8.6168
2021-09-15,8.5877
2021-09-16,8.6391
2021-09-17,8.6891
2021-09-20,8.7241
2021-09-21,8.6807
2021-09-22,8.6188
2021-09-23,8.5711
2021-09-24,8.5986
2021-09-27,8.6031
2021-09-28,8.6726
2021-09-29,8.7451
2021-09-30,8.7402
2021-10-01,8.6241
2021-10-04,8.5741
2021-10-05,8.5219
2021-10-06,8.5950
2021-10-07,8.5620
2021-10-08,8.5414
2021-10-11,
2021-10-12,8.5476
2021-10-13,8.5201
2021-10-14,8.4525
2021-10-15,8.4231
2021-10-18,8.4242
2021-10-19,8.3550
2021-10-20,8.3492
2021-10-21,8.3484
2021-10-22,8.3701
2021-10-25,8.3491
2021-10-26,8.3608
2021-10-27,8.4064
2021-10-28,8.3286
2021-10-29,8.4545
2021-11-01,8.3931
2021-11-02,8.5055
2021-11-03,8.5333
2021-11-04,8.5596
2021-11-05,8.5605
2021-11-08,8.5073
2021-11-09,8.5238
2021-11-10,8.5984
2021-11-11,
2021-11-12,8.6867
2021-11-15,8.6947
2021-11-16,8.7223
2021-11-17,8.7439
2021-11-18,8.8231
2021-11-19,8.8702
2021-11-22,8.9068
2021-11-23,8.9082
2021-11-24,8.9658
2021-11-25,
2021-11-26,9.0849
2021-11-29,9.0579
2021-11-30,9.1119
2021-12-01,9.1119
2021-12-02,9.0937
2021-12-03,9.1854
2021-12-06,9.1191
2021-12-07,9.0344
2021-12-08,8.8878
2021-12-09,9.0008
2021-12-10,8.9529
2021-12-13,9.0520
2021-12-14,9.1138
2021-12-15,9.0847
2021-12-16,8.9925
2021-12-17,9.0072
2021-12-20,9.0488
2021-12-21,8.9600
2021-12-22,8.8812
2021-12-23,8.8343
2021-12-24,
2021-12-27,8.8391
2021-12-28,8.8008
2021-12-29,8.7950
2021-12-30,8.8076
2021-12-31,
2022-01-03,8.8747
2022-01-04,8.8417
2022-01-05,8.8014
2022-01-06,8.8842
2022-01-07,8.8403
2022-01-10,8.8697
2022-01-11,8.7913
2022-01-12,8.6828
2022-01-13,8.6782
2022-01-14,8.7529
2022-01-17,
2022-01-18,8.7982
2022-01-19,8.7655
2022-01-20,8.7570
2022-01-21,8.8856
2022-01-24,9.0348
2022-01-25,8.9646
2022-01-26,8.8822
2022-01-27,8.9573
2022-01-28,8.9795
2022-01-31,8.9067
2022-02-01,8.9075
2022-02-02,8.8579
2022-02-03,8.7388
2022-02-04,8.7766
2022-02-07,8.7971
2022-02-08,8.8224
2022-02-09,8.8070
2022-02-10,8.7407
2022-02-11,8.8043
2022-02-14,8.8883
2022-02-15,8.8919
2022-02-16,8.8719
2022-02-17,8.9161
2022-02-18,8.9953
2022-02-21,
2022-02-22,8.8820
2022-02-23,8.8769
2022-02-24,9.0275
2022-02-25,8.8556
2022-02-28,8.8141
2022-03-01,8.8827
2022-03-02,8.8748
2022-03-03,8.9216
2022-03-04,8.9744
2022-03-07,9.0569
2022-03-08,8.9813
2022-03-09,8.9050
2022-03-10,8.9462
2022-03-11,8.9761
2022-03-14,9.0047
2022-03-15,9.0110
2022-03-16,8.9222
2022-03-17,8.7818
2022-03-18,8.7541
2022-03-21,8.7232
2022-03-22,8.7541
2022-03-23,8.7087
2022-03-24,8.6557
2022-03-25,8.6330
2022-03-28,8.7247
2022-03-29,8.6547
2022-03-30,8.5756
2022-03-31,8.7587
2022-04-01,8.7420
2022-04-04,8.7101
2022-04-05,8.7343
2022-04-06,8.7337
2022-04-07,8.8132
2022-04-08,8.6926
2022-04-11,8.8082
2022-04-12,8.7439
2022-04-13,8.7729
2022-04-14,8.8149
2022-04-15,8.8032
2022-04-18,8.8544
2022-04-19,8.8195
2022-04-20,8.8038
2022-04-21,8.8589
2022-04-22,8.9400
2022-04-25,9.1610
2022-04-26,9.2237
2022-04-27,9.3489
2022-04-28,9.4133
2022-04-29,9.3300
2022-05-02,9.4390
2022-05-03,9.3895
2022-05-04,9.4060
2022-05-05,9.5126
2022-05-06,9.4562
2022-05-09,9.6495
2022-05-10,9.7277
2022-05-11,9.6884
2022-05-12,9.8885
2022-05-13,9.7819
2022-05-16,9.8086
2022-05-17,9.6738
2022-05-18,9.7965
2022-05-19,9.7008
2022-05-20,9.7548
2022-05-23,9.6085
2022-05-24,9.5690
2022-05-25,9.6234
2022-05-26,9.5635
2022-05-27,9.4887
2022-05-30,
2022-05-31,9.3607
2022-06-01,9.4859
2022-06-02,9.3911
2022-06-03,9.4488
2022-06-06,9.4109
2022-06-07,9.4760
2022-06-08,9.4312
2022-06-09,9.5537
2022-06-10,9.6780
2022-06-13,9.8897
2022-06-14,9.9975
2022-06-15,10.0258
2022-06-16,9.9908
2022-06-17,10.0243
2022-06-20,
2022-06-21,9.8313
2022-06-22,9.8871
2022-06-23,9.9821
2022-06-24,9.8656
2022-06-27,9.7824
2022-06-28,9.8266
2022-06-29,9.8629
2022-06-30,9.8621
2022-07-01,9.9568
2022-07-04,
2022-07-05,10.0896
2022-07-06,10.1534
2022-07-07,10.0880
2022-07-08,10.0902
2022-07-11,10.1621
2022-07-12,10.2064
2022-07-13,10.1726
2022-07-14,10.2442
2022-07-15,10.1556
2022-07-18,10.0582
2022-07-19,9.9082
2022-07-20,9.9425
2022-07-21,9.9740
2022-07-22,9.9130
2022-07-25,9.8442
2022-07-26,9.9028
2022-07-27,9.8502
2022-07-28,9.7695
2022-07-29,9.6728
2022-08-01,9.6119
2022-08-02,9.7326
2022-08-03,9.7273
2022-08-04,9.7433
2022-08-05,9.8110
2022-08-08,9.7255
2022-08-09,9.7120
2022-08-10,9.5061
2022-08-11,9.4932
2022-08-12,9.5740
2022-08-15,9.6819
2022-08-16,9.6806
2022-08-17,9.7292
2022-08-18,9.7092
2022-08-19,9.8069
2022-08-22,9.8443
2022-08-23,9.7077
2022-08-24,9.6815
2022-08-25,9.6950
2022-08-26,9.7103
2022-08-29,9.7474
2022-08-30,9.8002
2022-08-31,9.9031
2022-09-01,10.0534
2022-09-02,9.9497
2022-09-05,
2022-09-06,9.9971
2022-09-07,10.0460
2022-09-08,10.0765
2022-09-09,9.9101
2022-09-12,9.9154
2022-09-13,10.0682
2022-09-14,10.0884
2022-09-15,10.1573
2022-09-16,10.2143
2022-09-19,10.2649
2022-09-20,10.3107
2022-09-21,10.3149
2022-09-22,10.4058
2022-09-23,10.5963
2022-09-26,10.7863
2022-09-27,10.7801
2022-09-28,10.7339
2022-09-29,10.7241
2022-09-30,10.8719
2022-10-03,10.7097
2022-10-04,10.4798
2022-10-05,10.5955
2022-10-06,10.6927
2022-10-07,10.6709
2022-10-10,
2022-10-11,10.6559
2022-10-12,10.7769
2022-10-13,10.5870
2022-10-14,10.6639
2022-10-17,10.5137
2022-10-18,10.5869
2022-10-19,10.6174
2022-10-20,10.5816
2022-10-21,10.5309
2022-10-24,10.5174
2022-10-25,10.3861
2022-10-26,10.2547
2022-10-27,10.2455
2022-10-28,10.3638
2022-10-31,10.3954
2022-11-01,10.3520
2022-11-02,10.3689
2022-11-03,10.5676
2022-11-04,10.5690
2022-11-07,10.2514
2022-11-08,10.1836
2022-11-09,10.3337
2022-11-10,10.1068
2022-11-11,
2022-11-14,10.0236
2022-11-15,9.9610
2022-11-16,10.0128
2022-11-17,10.1545
2022-11-18,10.1819
2022-11-21,10.2953
2022-11-22,10.1456
2022-11-23,9.9869
2022-11-24,
2022-11-25,9.8763
2022-11-28,9.9726
2022-11-29,9.9946
2022-11-30,9.9400
2022-12-01,9.7514
2022-12-02,9.7779
2022-12-05,9.9423
2022-12-06,10.0062
2022-12-07,10.0186
2022-12-08,9.9640
2022-12-09,9.9582
2022-12-12,9.9872
2022-12-13,9.7838
2022-12-14,9.7505
2022-12-15,9.8512
2022-12-16,9.9024
2022-12-19,9.8886
2022-12-20,9.8938
2022-12-21,9.8586
2022-12-22,9.8761
2022-12-23,9.8680
2022-12-26,
2022-12-27,9.8122
2022-12-28,9.8807
2022-12-29,9.8712
2022-12-30,9.8390
2023-01-02,
2023-01-03,10.0668
2023-01-04,10.0659
2023-01-05,10.2574
2023-01-06,10.0217
2023-01-09,9.8601
2023-01-10,9.9894
2023-01-11,9.9994
2023-01-12,9.9245
2023-01-13,9.8880
2023-01-16,
2023-01-17,9.8694
2023-01-18,9.8742
2023-01-19,9.9258
2023-01-20,9.8917
2023-01-23,9.8168
2023-01-24,9.8681
2023-01-25,9.9217
2023-01-26,9.9005
2023-01-27,9.8923
2023-01-30,9.9522
2023-01-31,10.0039
2023-02-01,9.9956
2023-02-02,10.0231
2023-02-03,10.1818
